Date,Open,High,Low,Close,Adj Close,Volume
2020-06-12,26.563856,26.563856,26.470146,26.359783,26.359783,0
2020-06-15,26.600185,26.600185,26.555984,26.470146,26.470146,0
2020-06-16,26.341944,26.496778,26.341944,26.555984,26.555984,0
2020-06-17,26.618830,26.618830,26.512747,26.496778,26.496778,0
2020-06-18,26.522888,26.522888,26.482706,26.512747,26.512747,0
2020-06-19,26.602669,26.602669,26.465208,26.482706,26.482706,0
2020-06-22,26.515984,26.515984,26.406172,26.465208,26.465208,0
2020-06-23,26.282429,26.335218,26.282429,26.406172,26.406172,0
2020-06-24,26.265877,26.406525,26.265877,26.335218,26.335218,0
2020-06-25,26.520546,26.537521,26.433187,26.406525,26.406525,0
2020-06-26,26.417515,26.417515,26.415030,26.433187,26.433187,0
2020-06-29,26.416677,26.478722,26.416677,26.415030,26.415030,0
2020-06-30,26.574150,26.574150,26.412987,26.478722,26.478722,0
2020-07-01,26.356199,26.553030,26.340017,26.412987,26.412987,0
2020-07-02,26.423820,26.923698,26.423820,26.550659,26.550659,0
2020-07-03,27.011721,27.011721,26.822409,26.923698,26.923698,0
2020-07-06,26.755606,26.791519,26.755606,26.822409,26.822409,0
2020-07-07,26.719728,26.719728,26.643353,26.791519,26.791519,0
2020-07-08,26.671251,26.713785,26.671251,26.643353,26.643353,0
2020-07-09,26.594055,26.670994,26.594055,26.713785,26.713785,0
2020-07-10,26.782518,26.782518,26.698614,26.670994,26.670994,0
2020-07-13,26.833902,26.833902,26.833902,26.709251,26.709251,0
2020-07-14,26.791809,26.864992,26.791809,26.833902,26.833902,0
2020-07-15,26.765417,26.868137,26.765417,26.864992,26.864992,0
2020-07-16,26.936750,26.983192,26.936750,26.868137,26.868137,0
2020-07-17,27.009855,27.146414,27.009855,26.983192,26.983192,0
2020-07-20,27.158892,27.325375,27.158892,27.146414,27.146414,0
2020-07-21,27.343740,27.418100,27.343740,27.325375,27.325375,0
2020-07-22,27.200535,27.529861,27.200535,27.418100,27.418100,0
2020-07-23,27.535454,27.622932,27.535454,27.529861,27.529861,0
2020-07-24,27.545753,27.545753,27.541079,27.622932,27.622932,0
2020-07-27,27.302048,27.481064,27.302048,27.541079,27.541079,0
2020-07-28,27.381922,27.444790,27.381922,27.481064,27.481064,0
2020-07-29,27.486467,27.486467,27.415949,27.444790,27.444790,0
2020-07-30,27.331526,27.425674,27.331526,27.440893,27.440893,0
2020-07-31,27.158117,27.462660,27.158117,27.425674,27.425674,0
2020-08-03,27.670240,27.670240,27.518526,27.462660,27.462660,0
2020-08-04,27.468660,27.531815,27.468660,27.518526,27.518526,0
2020-08-05,27.432037,27.432037,27.411795,27.531815,27.531815,0
2020-08-06,27.316029,27.458315,27.316029,27.411795,27.411795,0
2020-08-07,27.368593,27.397053,27.368593,27.458315,27.458315,0
2020-08-10,27.460241,27.460241,27.336950,27.470024,27.470024,0
2020-08-11,27.391279,27.391279,27.345901,27.336950,27.336950,0
2020-08-12,27.463129,27.463129,27.268951,27.351936,27.351936,0
2020-08-13,27.191696,27.191696,27.134699,27.268951,27.268951,0
2020-08-14,27.224789,27.224789,27.084110,27.134699,27.134699,0
2020-08-17,27.006149,27.025864,27.006149,27.084110,27.084110,0
2020-08-18,26.935402,26.988693,26.935402,27.025864,27.025864,0
2020-08-19,26.882862,27.114599,26.882862,26.917559,26.917559,0
2020-08-20,27.332962,27.332962,27.198536,27.114599,27.114599,0
2020-08-21,27.100277,27.189341,27.100277,27.198536,27.198536,0
2020-08-24,27.193834,27.212700,27.193834,27.189341,27.189341,0
2020-08-25,27.282928,27.282928,27.167942,27.212700,27.212700,0
2020-08-26,27.165991,27.187410,27.165991,27.167942,27.167942,0
2020-08-27,27.134140,27.261929,27.134140,27.187410,27.187410,0
2020-08-28,27.208754,27.234909,27.208754,27.241488,27.241488,0
2020-08-31,27.226217,27.265915,27.226217,27.234909,27.234909,0
2020-09-01,27.240458,27.347734,27.240458,27.265915,27.265915,0
2020-09-02,27.540543,27.540543,27.410805,27.347734,27.347734,0
2020-09-03,27.482389,27.482389,27.451103,27.410805,27.410805,0
2020-09-04,27.342249,27.452120,27.342249,27.451103,27.451103,0
2020-09-07,27.490971,27.513908,27.490971,27.452120,27.452120,0
2020-09-08,27.543970,27.578659,27.543970,27.513908,27.513908,0
2020-09-09,27.628195,27.628195,27.578009,27.578659,27.578659,0
2020-09-10,27.451687,27.591333,27.451687,27.578009,27.578009,0
2020-09-11,27.596930,27.658518,27.596930,27.591333,27.591333,0
2020-09-14,27.718815,27.741726,27.718815,27.658518,27.658518,0
2020-09-15,27.750727,27.855616,27.750727,27.741726,27.741726,0
2020-09-16,28.000017,28.000017,27.833508,27.855616,27.855616,0
2020-09-17,28.049379,28.049379,27.908829,27.833508,27.833508,0
2020-09-18,27.759449,27.910162,27.759449,27.908829,27.908829,0
2020-09-21,27.869686,27.982700,27.869686,27.910162,27.910162,0
2020-09-22,28.010876,28.010876,27.953039,27.982700,27.982700,0
2020-09-23,28.128323,28.128323,27.927282,27.953039,27.953039,0
2020-09-24,28.012337,28.012337,27.984961,27.927282,27.927282,0
2020-09-25,27.938669,28.023277,27.938669,27.989525,27.989525,0
2020-09-28,28.082859,28.082859,28.028454,28.023277,28.023277,0
2020-09-29,27.993765,28.030191,27.993765,28.028454,28.028454,0
2020-09-30,27.952818,28.053493,27.952818,28.030191,28.030191,0
2020-10-01,28.022732,28.066387,28.022732,28.053493,28.053493,0
2020-10-02,28.109322,28.109322,28.100248,28.066387,28.066387,0
2020-10-05,28.065498,28.144068,28.065498,28.100248,28.100248,0
2020-10-06,28.057905,28.116096,28.057905,28.144068,28.144068,0
2020-10-07,28.224756,28.224756,28.074047,28.116096,28.116096,0
2020-10-08,28.062832,28.062832,28.024448,28.056631,28.056631,0
2020-10-09,28.008961,28.008961,27.957039,28.024448,28.024448,0
2020-10-12,27.931005,28.024061,27.931005,27.957039,27.957039,0
2020-10-13,28.012186,28.068518,28.012186,28.024061,28.024061,0
2020-10-14,28.171986,28.171986,28.083223,28.068518,28.068518,0
2020-10-15,28.048685,28.099236,28.048685,28.083223,28.083223,0
2020-10-16,28.108353,28.108353,28.103764,28.099236,28.099236,0
2020-10-19,28.095854,28.112112,28.095854,28.103764,28.103764,0
2020-10-20,28.091343,28.118423,28.050369,28.112112,28.112112,0
2020-10-21,28.070545,28.070545,28.002665,28.118423,28.118423,0
2020-10-22,28.035049,28.035049,28.025654,28.002665,28.002665,0
2020-10-23,28.090258,28.090258,28.047466,28.025654,28.025654,0
2020-10-26,28.058838,28.081490,28.058838,28.047466,28.047466,0
2020-10-27,28.086123,28.106186,28.086123,28.081490,28.081490,0
2020-10-28,28.221067,28.221067,28.164244,28.106186,28.106186,0
2020-10-29,28.107830,28.187605,28.107830,28.164244,28.164244,0
2020-10-30,28.239956,28.239956,28.203148,28.273350,28.273350,0
